Year,IssueDate,Href
1996,November 16,/charts/hot-100/1996-11-16
1996,November 23,/charts/hot-100/1996-11-23
1996,November 30,/charts/hot-100/1996-11-30
1996,December 7,/charts/hot-100/1996-12-07
1996,December 14,/charts/hot-100/1996-12-14
1996,December 21,/charts/hot-100/1996-12-21
1996,December 28,/charts/hot-100/1996-12-28
1997,January 4,/charts/hot-100/1997-01-04
1997,January 11,/charts/hot-100/1997-01-11
1997,January 18,/charts/hot-100/1997-01-18
1997,January 25,/charts/hot-100/1997-01-25
1997,February 1,/charts/hot-100/1997-02-01
1997,February 8,/charts/hot-100/1997-02-08
1997,February 15,/charts/hot-100/1997-02-15
1997,February 22,/charts/hot-100/1997-02-22
1997,March 1,/charts/hot-100/1997-03-01
1997,March 8,/charts/hot-100/1997-03-08
1997,March 15,/charts/hot-100/1997-03-15
1997,March 22,/charts/hot-100/1997-03-22
1997,March 29,/charts/hot-100/1997-03-29
1997,April 5,/charts/hot-100/1997-04-05
1997,April 12,/charts/hot-100/1997-04-12
1997,April 19,/charts/hot-100/1997-04-19
1997,April 26,/charts/hot-100/1997-04-26
1997,May 3,/charts/hot-100/1997-05-03
1997,May 10,/charts/hot-100/1997-05-10
1997,May 17,/charts/hot-100/1997-05-17
1997,May 24,/charts/hot-100/1997-05-24
1997,May 31,/charts/hot-100/1997-05-31
1997,June 7,/charts/hot-100/1997-06-07
1997,June 14,/charts/hot-100/1997-06-14
1997,June 21,/charts/hot-100/1997-06-21
1997,June 28,/charts/hot-100/1997-06-28
1997,July 5,/charts/hot-100/1997-07-05
1997,July 12,/charts/hot-100/1997-07-12
1997,July 19,/charts/hot-100/1997-07-19
1997,July 26,/charts/hot-100/1997-07-26
1997,August 2,/charts/hot-100/1997-08-02
1997,August 9,/charts/hot-100/1997-08-09
1997,August 16,/charts/hot-100/1997-08-16
1997,August 23,/charts/hot-100/1997-08-23
1997,August 30,/charts/hot-100/1997-08-30
1997,September 6,/charts/hot-100/1997-09-06
1997,September 13,/charts/hot-100/1997-09-13
1997,September 20,/charts/hot-100/1997-09-20
1997,September 27,/charts/hot-100/1997-09-27
1997,October 4,/charts/hot-100/1997-10-04
1997,October 11,/charts/hot-100/1997-10-11
1997,October 18,/charts/hot-100/1997-10-18
1997,October 25,/charts/hot-100/1997-10-25
1997,November 1,/charts/hot-100/1997-11-01
1997,November 8,/charts/hot-100/1997-11-08
1997,November 15,/charts/hot-100/1997-11-15
1997,November 22,/charts/hot-100/1997-11-22
1997,November 29,/charts/hot-100/1997-11-29
1997,December 6,/charts/hot-100/1997-12-06
1997,December 13,/charts/hot-100/1997-12-13
1997,December 20,/charts/hot-100/1997-12-20
1997,December 27,/charts/hot-100/1997-12-27
1998,January 3,/charts/hot-100/1998-01-03
1998,January 10,/charts/hot-100/1998-01-10
1998,January 17,/charts/hot-100/1998-01-17
1998,January 24,/charts/hot-100/1998-01-24
1998,January 31,/charts/hot-100/1998-01-31
1998,February 7,/charts/hot-100/1998-02-07
1998,February 14,/charts/hot-100/1998-02-14
1998,February 21,/charts/hot-100/1998-02-21
1998,February 28,/charts/hot-100/1998-02-28
1998,March 7,/charts/hot-100/1998-03-07
1998,March 14,/charts/hot-100/1998-03-14
1998,March 21,/charts/hot-100/1998-03-21
1998,March 28,/charts/hot-100/1998-03-28
1998,April 4,/charts/hot-100/1998-04-04
1998,April 11,/charts/hot-100/1998-04-11
1998,April 18,/charts/hot-100/1998-04-18
1998,April 25,/charts/hot-100/1998-04-25
1998,May 2,/charts/hot-100/1998-05-02
1998,May 9,/charts/hot-100/1998-05-09
1998,May 16,/charts/hot-100/1998-05-16
1998,May 23,/charts/hot-100/1998-05-23
1998,May 30,/charts/hot-100/1998-05-30
1998,June 6,/charts/hot-100/1998-06-06
1998,June 13,/charts/hot-100/1998-06-13
1998,June 20,/charts/hot-100/1998-06-20
1998,June 27,/charts/hot-100/1998-06-27
1998,July 4,/charts/hot-100/1998-07-04
1998,July 11,/charts/hot-100/1998-07-11
1998,July 18,/charts/hot-100/1998-07-18
1998,July 25,/charts/hot-100/1998-07-25
1998,August 1,/charts/hot-100/1998-08-01
1998,August 8,/charts/hot-100/1998-08-08
1998,August 15,/charts/hot-100/1998-08-15
1998,August 22,/charts/hot-100/1998-08-22
1998,August 29,/charts/hot-100/1998-08-29
1998,September 5,/charts/hot-100/1998-09-05
1998,September 12,/charts/hot-100/1998-09-12
1998,September 19,/charts/hot-100/1998-09-19
1998,September 26,/charts/hot-100/1998-09-26
1998,October 3,/charts/hot-100/1998-10-03
1998,October 10,/charts/hot-100/1998-10-10
1998,October 17,/charts/hot-100/1998-10-17
1998,October 24,/charts/hot-100/1998-10-24
1998,October 31,/charts/hot-100/1998-10-31
1998,November 7,/charts/hot-100/1998-11-07
1998,November 14,/charts/hot-100/1998-11-14
1998,November 21,/charts/hot-100/1998-11-21
1998,November 28,/charts/hot-100/1998-11-28
1998,December 5,/charts/hot-100/1998-12-05
1998,December 12,/charts/hot-100/1998-12-12
1998,December 19,/charts/hot-100/1998-12-19
1998,December 26,/charts/hot-100/1998-12-26
1999,January 2,/charts/hot-100/1999-01-02
1999,January 9,/charts/hot-100/1999-01-09
1999,January 16,/charts/hot-100/1999-01-16
1999,January 23,/charts/hot-100/1999-01-23
1999,January 30,/charts/hot-100/1999-01-30
1999,February 6,/charts/hot-100/1999-02-06
1999,February 13,/charts/hot-100/1999-02-13
1999,February 20,/charts/hot-100/1999-02-20
1999,February 27,/charts/hot-100/1999-02-27
1999,March 6,/charts/hot-100/1999-03-06
1999,March 13,/charts/hot-100/1999-03-13
1999,March 20,/charts/hot-100/1999-03-20
1999,March 27,/charts/hot-100/1999-03-27
1999,April 3,/charts/hot-100/1999-04-03
1999,April 10,/charts/hot-100/1999-04-10
1999,April 17,/charts/hot-100/1999-04-17
1999,April 24,/charts/hot-100/1999-04-24
1999,May 1,/charts/hot-100/1999-05-01
1999,May 8,/charts/hot-100/1999-05-08
1999,May 15,/charts/hot-100/1999-05-15
1999,May 22,/charts/hot-100/1999-05-22
1999,May 29,/charts/hot-100/1999-05-29
1999,June 5,/charts/hot-100/1999-06-05
1999,June 12,/charts/hot-100/1999-06-12
1999,June 19,/charts/hot-100/1999-06-19
1999,June 26,/charts/hot-100/1999-06-26
1999,July 3,/charts/hot-100/1999-07-03
1999,July 10,/charts/hot-100/1999-07-10
1999,July 17,/charts/hot-100/1999-07-17
1999,July 24,/charts/hot-100/1999-07-24
1999,July 31,/charts/hot-100/1999-07-31
1999,August 7,/charts/hot-100/1999-08-07
1999,August 14,/charts/hot-100/1999-08-14
1999,August 21,/charts/hot-100/1999-08-21
1999,August 28,/charts/hot-100/1999-08-28
1999,September 4,/charts/hot-100/1999-09-04
1999,September 11,/charts/hot-100/1999-09-11
1999,September 18,/charts/hot-100/1999-09-18
1999,September 25,/charts/hot-100/1999-09-25
1999,October 2,/charts/hot-100/1999-10-02
1999,October 9,/charts/hot-100/1999-10-09
1999,October 16,/charts/hot-100/1999-10-16
1999,October 23,/charts/hot-100/1999-10-23
1999,October 30,/charts/hot-100/1999-10-30
1999,November 6,/charts/hot-100/1999-11-06
1999,November 13,/charts/hot-100/1999-11-13
1999,November 20,/charts/hot-100/1999-11-20
1999,November 27,/charts/hot-100/1999-11-27
1999,December 4,/charts/hot-100/1999-12-04
1999,December 11,/charts/hot-100/1999-12-11
1999,December 18,/charts/hot-100/1999-12-18
1999,December 25,/charts/hot-100/1999-12-25
2000,January 8,/charts/hot-100/2000-01-08
2000,January 15,/charts/hot-100/2000-01-15
2000,January 22,/charts/hot-100/2000-01-22
2000,January 29,/charts/hot-100/2000-01-29
2000,February 5,/charts/hot-100/2000-02-05
2000,February 12,/charts/hot-100/2000-02-12
2000,February 19,/charts/hot-100/2000-02-19
2000,February 26,/charts/hot-100/2000-02-26
2000,March 4,/charts/hot-100/2000-03-04
2000,March 11,/charts/hot-100/2000-03-11
2000,March 18,/charts/hot-100/2000-03-18
2000,March 25,/charts/hot-100/2000-03-25
2000,April 1,/charts/hot-100/2000-04-01
2000,April 8,/charts/hot-100/2000-04-08
2000,April 15,/charts/hot-100/2000-04-15
2000,April 22,/charts/hot-100/2000-04-22
2000,April 29,/charts/hot-100/2000-04-29
2000,May 6,/charts/hot-100/2000-05-06
2000,May 13,/charts/hot-100/2000-05-13
2000,May 20,/charts/hot-100/2000-05-20
2000,May 27,/charts/hot-100/2000-05-27
2000,June 3,/charts/hot-100/2000-06-03
2000,June 10,/charts/hot-100/2000-06-10
2000,June 17,/charts/hot-100/2000-06-17
2000,June 24,/charts/hot-100/2000-06-24
2000,July 1,/charts/hot-100/2000-07-01
2000,July 8,/charts/hot-100/2000-07-08
2000,July 15,/charts/hot-100/2000-07-15
2000,July 22,/charts/hot-100/2000-07-22
2000,July 29,/charts/hot-100/2000-07-29
2000,August 5,/charts/hot-100/2000-08-05
2000,August 12,/charts/hot-100/2000-08-12
2000,August 19,/charts/hot-100/2000-08-19
2000,August 26,/charts/hot-100/2000-08-26
2000,September 2,/charts/hot-100/2000-09-02
2000,September 9,/charts/hot-100/2000-09-09
2000,September 16,/charts/hot-100/2000-09-16
2000,September 23,/charts/hot-100/2000-09-23
2000,September 30,/charts/hot-100/2000-09-30
2000,October 7,/charts/hot-100/2000-10-07
2000,October 14,/charts/hot-100/2000-10-14
2000,October 21,/charts/hot-100/2000-10-21
2000,October 28,/charts/hot-100/2000-10-28
2000,November 4,/charts/hot-100/2000-11-04
2000,November 11,/charts/hot-100/2000-11-11
2000,November 18,/charts/hot-100/2000-11-18
2000,November 25,/charts/hot-100/2000-11-25
2000,December 2,/charts/hot-100/2000-12-02
2000,December 9,/charts/hot-100/2000-12-09
2000,December 16,/charts/hot-100/2000-12-16
2000,December 23,/charts/hot-100/2000-12-23
2000,December 30,/charts/hot-100/2000-12-30
2001,January 6,/charts/hot-100/2001-01-06
2001,January 13,/charts/hot-100/2001-01-13
2001,January 20,/charts/hot-100/2001-01-20
2001,January 27,/charts/hot-100/2001-01-27
2001,February 3,/charts/hot-100/2001-02-03
2001,February 10,/charts/hot-100/2001-02-10
2001,February 17,/charts/hot-100/2001-02-17
2001,February 24,/charts/hot-100/2001-02-24
2001,March 3,/charts/hot-100/2001-03-03
2001,March 10,/charts/hot-100/2001-03-10
2001,March 17,/charts/hot-100/2001-03-17
2001,March 24,/charts/hot-100/2001-03-24
2001,March 31,/charts/hot-100/2001-03-31
2001,April 7,/charts/hot-100/2001-04-07
2001,April 14,/charts/hot-100/2001-04-14
2001,April 21,/charts/hot-100/2001-04-21
2001,April 28,/charts/hot-100/2001-04-28
2001,May 5,/charts/hot-100/2001-05-05
2001,May 12,/charts/hot-100/2001-05-12
2001,May 19,/charts/hot-100/2001-05-19
2001,May 26,/charts/hot-100/2001-05-26
2001,June 2,/charts/hot-100/2001-06-02
2001,June 9,/charts/hot-100/2001-06-09
2001,June 16,/charts/hot-100/2001-06-16
2001,June 23,/charts/hot-100/2001-06-23
2001,June 30,/charts/hot-100/2001-06-30
2001,July 7,/charts/hot-100/2001-07-07
2001,July 14,/charts/hot-100/2001-07-14
2001,July 21,/charts/hot-100/2001-07-21
2001,July 28,/charts/hot-100/2001-07-28
2001,August 4,/charts/hot-100/2001-08-04
2001,August 11,/charts/hot-100/2001-08-11
2001,August 18,/charts/hot-100/2001-08-18
2001,August 25,/charts/hot-100/2001-08-25
2001,September 1,/charts/hot-100/2001-09-01
2001,September 8,/charts/hot-100/2001-09-08
2001,September 15,/charts/hot-100/2001-09-15
2001,September 22,/charts/hot-100/2001-09-22
2001,September 29,/charts/hot-100/2001-09-29
2001,October 6,/charts/hot-100/2001-10-06
2001,October 13,/charts/hot-100/2001-10-13
2001,October 20,/charts/hot-100/2001-10-20
2001,October 27,/charts/hot-100/2001-10-27
2001,November 3,/charts/hot-100/2001-11-03
2001,November 10,/charts/hot-100/2001-11-10
2001,November 17,/charts/hot-100/2001-11-17
2001,November 24,/charts/hot-100/2001-11-24
2001,December 1,/charts/hot-100/2001-12-01
2001,December 8,/charts/hot-100/2001-12-08
2001,December 15,/charts/hot-100/2001-12-15
2001,December 22,/charts/hot-100/2001-12-22
2001,December 29,/charts/hot-100/2001-12-29
2002,January 5,/charts/hot-100/2002-01-05
2002,January 12,/charts/hot-100/2002-01-12
2002,January 19,/charts/hot-100/2002-01-19
2002,January 26,/charts/hot-100/2002-01-26
2002,February 2,/charts/hot-100/2002-02-02
2002,February 9,/charts/hot-100/2002-02-09
2002,February 16,/charts/hot-100/2002-02-16
2002,February 23,/charts/hot-100/2002-02-23
2002,March 2,/charts/hot-100/2002-03-02
2002,March 9,/charts/hot-100/2002-03-09
2002,March 16,/charts/hot-100/2002-03-16
2002,March 23,/charts/hot-100/2002-03-23
2002,March 30,/charts/hot-100/2002-03-30
2002,April 6,/charts/hot-100/2002-04-06
2002,April 13,/charts/hot-100/2002-04-13
2002,April 20,/charts/hot-100/2002-04-20
2002,April 27,/charts/hot-100/2002-04-27
2002,May 4,/charts/hot-100/2002-05-04
2002,May 11,/charts/hot-100/2002-05-11
2002,May 18,/charts/hot-100/2002-05-18
2002,May 25,/charts/hot-100/2002-05-25
2002,June 1,/charts/hot-100/2002-06-01
2002,June 8,/charts/hot-100/2002-06-08
2002,June 15,/charts/hot-100/2002-06-15
2002,June 22,/charts/hot-100/2002-06-22
2002,June 29,/charts/hot-100/2002-06-29
2002,July 6,/charts/hot-100/2002-07-06
2002,July 13,/charts/hot-100/2002-07-13
2002,July 20,/charts/hot-100/2002-07-20
2002,July 27,/charts/hot-100/2002-07-27
2002,August 3,/charts/hot-100/2002-08-03
2002,August 10,/charts/hot-100/2002-08-10
2002,August 17,/charts/hot-100/2002-08-17
2002,August 24,/charts/hot-100/2002-08-24
2002,August 31,/charts/hot-100/2002-08-31
2002,September 7,/charts/hot-100/2002-09-07
2002,September 14,/charts/hot-100/2002-09-14
2002,September 21,/charts/hot-100/2002-09-21
2002,September 28,/charts/hot-100/2002-09-28
2002,October 5,/charts/hot-100/2002-10-05
2002,October 12,/charts/hot-100/2002-10-12
2002,October 19,/charts/hot-100/2002-10-19
2002,October 26,/charts/hot-100/2002-10-26
2002,November 2,/charts/hot-100/2002-11-02
2002,November 9,/charts/hot-100/2002-11-09
2002,November 16,/charts/hot-100/2002-11-16
2002,November 23,/charts/hot-100/2002-11-23
2002,November 30,/charts/hot-100/2002-11-30
2002,December 7,/charts/hot-100/2002-12-07
2002,December 14,/charts/hot-100/2002-12-14
2002,December 21,/charts/hot-100/2002-12-21
2002,December 28,/charts/hot-100/2002-12-28
2003,January 4,/charts/hot-100/2003-01-04
2003,January 11,/charts/hot-100/2003-01-11
2003,January 18,/charts/hot-100/2003-01-18
2003,January 25,/charts/hot-100/2003-01-25
2003,February 1,/charts/hot-100/2003-02-01
2003,February 8,/charts/hot-100/2003-02-08
2003,February 15,/charts/hot-100/2003-02-15
2003,February 22,/charts/hot-100/2003-02-22
2003,March 1,/charts/hot-100/2003-03-01
2003,March 8,/charts/hot-100/2003-03-08
2003,March 15,/charts/hot-100/2003-03-15
2003,March 22,/charts/hot-100/2003-03-22
2003,March 29,/charts/hot-100/2003-03-29
2003,April 5,/charts/hot-100/2003-04-05
2003,April 12,/charts/hot-100/2003-04-12
2003,April 19,/charts/hot-100/2003-04-19
2003,April 26,/charts/hot-100/2003-04-26
2003,May 3,/charts/hot-100/2003-05-03
2003,May 10,/charts/hot-100/2003-05-10
2003,May 17,/charts/hot-100/2003-05-17
2003,May 24,/charts/hot-100/2003-05-24
2003,May 31,/charts/hot-100/2003-05-31
2003,June 7,/charts/hot-100/2003-06-07
2003,June 14,/charts/hot-100/2003-06-14
2003,June 21,/charts/hot-100/2003-06-21
2003,June 28,/charts/hot-100/2003-06-28
2003,July 5,/charts/hot-100/2003-07-05
2003,July 12,/charts/hot-100/2003-07-12
2003,July 19,/charts/hot-100/2003-07-19
2003,July 26,/charts/hot-100/2003-07-26
2003,August 2,/charts/hot-100/2003-08-02
2003,August 9,/charts/hot-100/2003-08-09
2003,August 16,/charts/hot-100/2003-08-16
2003,August 23,/charts/hot-100/2003-08-23
2003,August 30,/charts/hot-100/2003-08-30
2003,September 6,/charts/hot-100/2003-09-06
2003,September 13,/charts/hot-100/2003-09-13
2003,September 20,/charts/hot-100/2003-09-20
2003,September 27,/charts/hot-100/2003-09-27
2003,October 4,/charts/hot-100/2003-10-04
2003,October 11,/charts/hot-100/2003-10-11
2003,October 18,/charts/hot-100/2003-10-18
2003,October 25,/charts/hot-100/2003-10-25
2003,November 1,/charts/hot-100/2003-11-01
2003,November 8,/charts/hot-100/2003-11-08
2003,November 15,/charts/hot-100/2003-11-15
2003,November 22,/charts/hot-100/2003-11-22
2003,November 29,/charts/hot-100/2003-11-29
2003,December 6,/charts/hot-100/2003-12-06
2003,December 13,/charts/hot-100/2003-12-13
2003,December 20,/charts/hot-100/2003-12-20
2003,December 27,/charts/hot-100/2003-12-27
2004,January 3,/charts/hot-100/2004-01-03
2004,January 10,/charts/hot-100/2004-01-10
2004,January 17,/charts/hot-100/2004-01-17
2004,January 24,/charts/hot-100/2004-01-24
2004,January 31,/charts/hot-100/2004-01-31
2004,February 7,/charts/hot-100/2004-02-07
2004,February 14,/charts/hot-100/2004-02-14
2004,February 21,/charts/hot-100/2004-02-21
2004,February 28,/charts/hot-100/2004-02-28
2004,March 6,/charts/hot-100/2004-03-06
2004,March 13,/charts/hot-100/2004-03-13
2004,March 20,/charts/hot-100/2004-03-20
2004,March 27,/charts/hot-100/2004-03-27
2004,April 3,/charts/hot-100/2004-04-03
2004,April 10,/charts/hot-100/2004-04-10
2004,April 17,/charts/hot-100/2004-04-17
2004,April 24,/charts/hot-100/2004-04-24
2004,May 1,/charts/hot-100/2004-05-01
2004,May 8,/charts/hot-100/2004-05-08
2004,May 15,/charts/hot-100/2004-05-15
2004,May 22,/charts/hot-100/2004-05-22
2004,May 29,/charts/hot-100/2004-05-29
2004,June 5,/charts/hot-100/2004-06-05
2004,June 12,/charts/hot-100/2004-06-12
2004,June 19,/charts/hot-100/2004-06-19
2004,June 26,/charts/hot-100/2004-06-26
2004,July 3,/charts/hot-100/2004-07-03
2004,July 10,/charts/hot-100/2004-07-10
2004,July 17,/charts/hot-100/2004-07-17
2004,July 24,/charts/hot-100/2004-07-24
2004,July 31,/charts/hot-100/2004-07-31
2004,August 7,/charts/hot-100/2004-08-07
2004,August 14,/charts/hot-100/2004-08-14
2004,August 21,/charts/hot-100/2004-08-21
2004,August 28,/charts/hot-100/2004-08-28
2004,September 4,/charts/hot-100/2004-09-04
2004,September 11,/charts/hot-100/2004-09-11
2004,September 18,/charts/hot-100/2004-09-18
2004,September 25,/charts/hot-100/2004-09-25
2004,October 2,/charts/hot-100/2004-10-02
2004,October 9,/charts/hot-100/2004-10-09
2004,October 16,/charts/hot-100/2004-10-16
2004,October 23,/charts/hot-100/2004-10-23
2004,October 30,/charts/hot-100/2004-10-30
2004,November 6,/charts/hot-100/2004-11-06
2004,November 13,/charts/hot-100/2004-11-13
2004,November 20,/charts/hot-100/2004-11-20
2004,November 27,/charts/hot-100/2004-11-27
2004,December 4,/charts/hot-100/2004-12-04
2004,December 11,/charts/hot-100/2004-12-11
2004,December 18,/charts/hot-100/2004-12-18
2004,December 25,/charts/hot-100/2004-12-25
2005,January 8,/charts/hot-100/2005-01-08
2005,January 15,/charts/hot-100/2005-01-15
2005,January 22,/charts/hot-100/2005-01-22
2005,January 29,/charts/hot-100/2005-01-29
2005,February 5,/charts/hot-100/2005-02-05
2005,February 12,/charts/hot-100/2005-02-12
2005,February 19,/charts/hot-100/2005-02-19
2005,February 26,/charts/hot-100/2005-02-26
2005,March 5,/charts/hot-100/2005-03-05
2005,March 12,/charts/hot-100/2005-03-12
2005,March 19,/charts/hot-100/2005-03-19
2005,March 26,/charts/hot-100/2005-03-26
2005,April 2,/charts/hot-100/2005-04-02
2005,April 9,/charts/hot-100/2005-04-09
2005,April 16,/charts/hot-100/2005-04-16
2005,April 23,/charts/hot-100/2005-04-23
2005,April 30,/charts/hot-100/2005-04-30
2005,May 7,/charts/hot-100/2005-05-07
2005,May 14,/charts/hot-100/2005-05-14
2005,May 21,/charts/hot-100/2005-05-21
2005,May 28,/charts/hot-100/2005-05-28
2005,June 4,/charts/hot-100/2005-06-04
2005,June 11,/charts/hot-100/2005-06-11
2005,June 18,/charts/hot-100/2005-06-18
2005,June 25,/charts/hot-100/2005-06-25
2005,July 2,/charts/hot-100/2005-07-02
2005,July 9,/charts/hot-100/2005-07-09
2005,July 16,/charts/hot-100/2005-07-16
2005,July 23,/charts/hot-100/2005-07-23
2005,July 30,/charts/hot-100/2005-07-30
2005,August 6,/charts/hot-100/2005-08-06
2005,August 13,/charts/hot-100/2005-08-13
2005,August 20,/charts/hot-100/2005-08-20
2005,August 27,/charts/hot-100/2005-08-27
2005,September 3,/charts/hot-100/2005-09-03
2005,September 10,/charts/hot-100/2005-09-10
2005,September 17,/charts/hot-100/2005-09-17
2005,September 24,/charts/hot-100/2005-09-24
2005,October 1,/charts/hot-100/2005-10-01
2005,October 8,/charts/hot-100/2005-10-08
2005,October 15,/charts/hot-100/2005-10-15
2005,October 22,/charts/hot-100/2005-10-22
2005,October 29,/charts/hot-100/2005-10-29
2005,November 5,/charts/hot-100/2005-11-05
2005,November 12,/charts/hot-100/2005-11-12
2005,November 19,/charts/hot-100/2005-11-19
2005,November 26,/charts/hot-100/2005-11-26
2005,December 3,/charts/hot-100/2005-12-03
2005,December 10,/charts/hot-100/2005-12-10
2005,December 17,/charts/hot-100/2005-12-17
2005,December 24,/charts/hot-100/2005-12-24
2006,January 7,/charts/hot-100/2006-01-07
2006,January 14,/charts/hot-100/2006-01-14
2006,January 21,/charts/hot-100/2006-01-21
2006,January 28,/charts/hot-100/2006-01-28
2006,February 4,/charts/hot-100/2006-02-04
2006,February 11,/charts/hot-100/2006-02-11
2006,February 18,/charts/hot-100/2006-02-18
2006,February 25,/charts/hot-100/2006-02-25
2006,March 4,/charts/hot-100/2006-03-04
2006,March 11,/charts/hot-100/2006-03-11
2006,March 18,/charts/hot-100/2006-03-18
2006,March 25,/charts/hot-100/2006-03-25
2006,April 1,/charts/hot-100/2006-04-01
2006,April 8,/charts/hot-100/2006-04-08
2006,April 15,/charts/hot-100/2006-04-15
2006,April 22,/charts/hot-100/2006-04-22
2006,April 29,/charts/hot-100/2006-04-29
2006,May 6,/charts/hot-100/2006-05-06
2006,May 13,/charts/hot-100/2006-05-13
2006,May 20,/charts/hot-100/2006-05-20
2006,May 27,/charts/hot-100/2006-05-27
2006,June 3,/charts/hot-100/2006-06-03
2006,June 10,/charts/hot-100/2006-06-10
2006,June 17,/charts/hot-100/2006-06-17
2006,June 24,/charts/hot-100/2006-06-24
2006,July 1,/charts/hot-100/2006-07-01
2006,July 8,/charts/hot-100/2006-07-08
2006,July 15,/charts/hot-100/2006-07-15
2006,July 22,/charts/hot-100/2006-07-22
2006,July 29,/charts/hot-100/2006-07-29
2006,August 5,/charts/hot-100/2006-08-05
2006,August 12,/charts/hot-100/2006-08-12
2006,August 19,/charts/hot-100/2006-08-19
2006,August 26,/charts/hot-100/2006-08-26
2006,September 2,/charts/hot-100/2006-09-02
2006,September 9,/charts/hot-100/2006-09-09
2006,September 16,/charts/hot-100/2006-09-16
2006,September 23,/charts/hot-100/2006-09-23
2006,September 30,/charts/hot-100/2006-09-30
2006,October 7,/charts/hot-100/2006-10-07
2006,October 14,/charts/hot-100/2006-10-14
2006,October 21,/charts/hot-100/2006-10-21
2006,October 28,/charts/hot-100/2006-10-28
2006,November 4,/charts/hot-100/2006-11-04
2006,November 11,/charts/hot-100/2006-11-11
2006,November 18,/charts/hot-100/2006-11-18
2006,November 25,/charts/hot-100/2006-11-25
2006,December 2,/charts/hot-100/2006-12-02
2006,December 9,/charts/hot-100/2006-12-09
2006,December 16,/charts/hot-100/2006-12-16
2006,December 23,/charts/hot-100/2006-12-23
2006,December 30,/charts/hot-100/2006-12-30
2007,January 6,/charts/hot-100/2007-01-06
2007,January 13,/charts/hot-100/2007-01-13
2007,January 20,/charts/hot-100/2007-01-20
2007,January 27,/charts/hot-100/2007-01-27
2007,February 3,/charts/hot-100/2007-02-03
2007,February 10,/charts/hot-100/2007-02-10
2007,February 17,/charts/hot-100/2007-02-17
2007,February 24,/charts/hot-100/2007-02-24
2007,March 3,/charts/hot-100/2007-03-03
2007,March 10,/charts/hot-100/2007-03-10
2007,March 17,/charts/hot-100/2007-03-17
2007,March 24,/charts/hot-100/2007-03-24
2007,March 31,/charts/hot-100/2007-03-31
2007,April 7,/charts/hot-100/2007-04-07
2007,April 14,/charts/hot-100/2007-04-14
2007,April 21,/charts/hot-100/2007-04-21
2007,April 28,/charts/hot-100/2007-04-28
2007,May 5,/charts/hot-100/2007-05-05
2007,May 12,/charts/hot-100/2007-05-12
2007,May 19,/charts/hot-100/2007-05-19
2007,May 26,/charts/hot-100/2007-05-26
2007,June 2,/charts/hot-100/2007-06-02
2007,June 9,/charts/hot-100/2007-06-09
2007,June 16,/charts/hot-100/2007-06-16
2007,June 23,/charts/hot-100/2007-06-23
2007,June 30,/charts/hot-100/2007-06-30
2007,July 7,/charts/hot-100/2007-07-07
2007,July 14,/charts/hot-100/2007-07-14
2007,July 21,/charts/hot-100/2007-07-21
2007,July 28,/charts/hot-100/2007-07-28
2007,August 4,/charts/hot-100/2007-08-04
2007,August 11,/charts/hot-100/2007-08-11
2007,August 18,/charts/hot-100/2007-08-18
2007,August 25,/charts/hot-100/2007-08-25
2007,September 1,/charts/hot-100/2007-09-01
2007,September 8,/charts/hot-100/2007-09-08
2007,September 15,/charts/hot-100/2007-09-15
2007,September 22,/charts/hot-100/2007-09-22
2007,September 29,/charts/hot-100/2007-09-29
2007,October 6,/charts/hot-100/2007-10-06
2007,October 13,/charts/hot-100/2007-10-13
2007,October 20,/charts/hot-100/2007-10-20
2007,October 27,/charts/hot-100/2007-10-27
2007,November 3,/charts/hot-100/2007-11-03
2007,November 10,/charts/hot-100/2007-11-10
2007,November 17,/charts/hot-100/2007-11-17
2007,November 24,/charts/hot-100/2007-11-24
2007,December 1,/charts/hot-100/2007-12-01
2007,December 8,/charts/hot-100/2007-12-08
2007,December 15,/charts/hot-100/2007-12-15
2007,December 22,/charts/hot-100/2007-12-22
2007,December 29,/charts/hot-100/2007-12-29
2008,January 5,/charts/hot-100/2008-01-05
2008,January 12,/charts/hot-100/2008-01-12
2008,January 19,/charts/hot-100/2008-01-19
2008,January 26,/charts/hot-100/2008-01-26
2008,February 2,/charts/hot-100/2008-02-02
2008,February 9,/charts/hot-100/2008-02-09
2008,February 16,/charts/hot-100/2008-02-16
2008,February 23,/charts/hot-100/2008-02-23
2008,March 1,/charts/hot-100/2008-03-01
2008,March 8,/charts/hot-100/2008-03-08
2008,March 15,/charts/hot-100/2008-03-15
2008,March 22,/charts/hot-100/2008-03-22
2008,March 29,/charts/hot-100/2008-03-29
2008,April 5,/charts/hot-100/2008-04-05
2008,April 12,/charts/hot-100/2008-04-12
2008,April 19,/charts/hot-100/2008-04-19
2008,April 26,/charts/hot-100/2008-04-26
2008,May 3,/charts/hot-100/2008-05-03
2008,May 10,/charts/hot-100/2008-05-10
2008,May 17,/charts/hot-100/2008-05-17
2008,May 24,/charts/hot-100/2008-05-24
2008,May 31,/charts/hot-100/2008-05-31
2008,June 7,/charts/hot-100/2008-06-07
2008,June 14,/charts/hot-100/2008-06-14
2008,June 21,/charts/hot-100/2008-06-21
2008,June 28,/charts/hot-100/2008-06-28
2008,July 5,/charts/hot-100/2008-07-05
2008,July 12,/charts/hot-100/2008-07-12
2008,July 19,/charts/hot-100/2008-07-19
2008,July 26,/charts/hot-100/2008-07-26
